STARTcounty,agr_share_1831,NrGentry,mills,copyhold_count_1850,market_1600,valordummy,mill,perc_catholics_1800,ind_share_1831
WARWICKSHIRE,1,0,0,,,0,0,0,0
WARWICKSHIRE,.72727275,0,0,,,1,0,0,.2
WARWICKSHIRE,.8888889,0,0,,,0,0,0,.037037037
WARWICKSHIRE,.60493827,0,0,,,1,0,0,.18518518
WARWICKSHIRE,.76404494,2,0,,,1,0,0,.12359551
WARWICKSHIRE,.8214286,1,0,,,0,0,0,.14285715
WARWICKSHIRE,,1,0,,,0,0,,
WARWICKSHIRE,.67785233,1,0,,0,1,0,.14937107,.18791947
WARWICKSHIRE,.5925926,2,0,,,1,0,0,.19753087
STAFFORDSHIRE,.67256635,0,0,,,0,0,0,.22123894
WARWICKSHIRE,.78333336,0,0,,,0,0,.010152284,.15000001
WARWICKSHIRE,.44554454,0,0,,,0,0,.045731708,.42574257
WARWICKSHIRE,.67924529,0,0,,,0,0,0,.2264151
WARWICKSHIRE,.75308645,1,0,,,0,0,.0066666668,.19753087
WARWICKSHIRE,.84042555,2,0,,,0,0,.0071428572,.12765957
WARWICKSHIRE,.73333335,3,0,,,0,0,.028846154,.088888891
WARWICKSHIRE,.63740456,2,0,,0,1,0,.053872053,.17938931
WARWICKSHIRE,.90909094,1,0,,,1,0,0,.075757578
WARWICKSHIRE,.5787037,2,0,,,0,0,.022727273,.24074075
WARWICKSHIRE,.5,2,0,,,0,0,0,.23648648
WARWICKSHIRE,,0,0,,,0,0,,
WARWICKSHIRE,,0,0,,,0,0,,
WARWICKSHIRE,,1,0,,,1,0,,
WARWICKSHIRE,.7903226,0,0,,,0,0,0,.17741935
WARWICKSHIRE,.6511628,0,0,1,,1,0,0,.1744186
WARWICKSHIRE,.65137613,0,0,,,0,0,0,.20183486
WARWICKSHIRE,.56944442,1,0,,,0,0,0,.2638889
,.36805555,1,0,,,0,0,.014084507,.22916667
WARWICKSHIRE,.12619704,0,1,,,0,1,.00012454076,.39564475
WARWICKSHIRE,,1,0,,,0,0,,
WARWICKSHIRE,,1,0,,,0,0,,
WARWICKSHIRE,,0,0,,,0,0,,
WARWICKSHIRE,,1,0,,,0,0,,
WARWICKSHIRE,,1,0,,,0,0,,
WARWICKSHIRE,.73333335,0,0,,,0,0,0,.13333334
WARWICKSHIRE,,0,0,,,0,0,,
WARWICKSHIRE,,1,0,,,0,0,,
WARWICKSHIRE,.1598063,1,0,,,0,0,.026808295,.34745762
WARWICKSHIRE,,0,.4000000059604645,,,0,1,,
WARWICKSHIRE,,1,.4000000059604645,,,0,1,,
WARWICKSHIRE,,0,.4000000059604645,,,0,1,,
WARWICKSHIRE,,0,.4000000059604645,,,0,1,,
WARWICKSHIRE,,0,.4000000059604645,,,0,1,,
WARWICKSHIRE,,0,.4000000059604645,,1,0,1,,
WARWICKSHIRE,,0,.4000000059604645,,,0,1,,
WARWICKSHIRE,.84782606,0,0,,,0,0,0,.15217391
WARWICKSHIRE,,0,.4000000059604645,,,0,1,,
WARWICKSHIRE,,0,.4000000059604645,,,0,1,,
WARWICKSHIRE,.011472628,4,.4000000059604645,,,1,1,.0014425591,.59635532
WARWICKSHIRE,.75409836,1,0,,,1,0,0,.20491803
WARWICKSHIRE,.33603239,1,0,,1,1,0,0,.47165993
WARWICKSHIRE,.79166669,1,0,,,1,0,0,.125
WARWICKSHIRE,.65454543,0,0,,,0,0,0,.26363635
WARWICKSHIRE,.60000002,0,0,,,1,0,0,.21250001
WARWICKSHIRE,.515625,0,0,,,1,0,.0077619664,.265625
WARWICKSHIRE,.025917927,3,0,,1,0,0,0,.76133907
WARWICKSHIRE,.67948717,1,0,,,0,0,.17424242,.11538462
WARWICKSHIRE,.53921568,2,0,,,1,0,0,.16666667
WARWICKSHIRE,.64285713,0,0,,,1,0,0,.071428575
WARWICKSHIRE,.23076923,1,0,,,0,0,0,.36538461
WARWICKSHIRE,.65517241,1,0,,,0,0,0,.068965517
WARWICKSHIRE,.9285714,2,0,,,0,0,0,0
WARWICKSHIRE,.098895028,2,0,,1,1,0,0,.18121547
WARWICKSHIRE,,0,0,,,0,0,,
WARWICKSHIRE,.90476191,2,0,,,0,0,0,.047619049
WARWICKSHIRE,.2181146,0,0,,,1,0,0,.14417745
WARWICKSHIRE,.055180181,1,2,,,1,1,.00025125628,.19031532
WARWICKSHIRE,.28155339,1,0,,1,0,0,.21852732,.18446602
WARWICKSHIRE,.59340662,1,0,,,1,0,0,.13186814
WARWICKSHIRE,.69863015,1,0,,,1,0,0,.09589041
WARWICKSHIRE,.62800002,4,0,,0,1,0,0,.16
WARWICKSHIRE,.4893617,0,0,,,1,0,0,.28723404
WARWICKSHIRE,.67123288,1,0,,,1,0,0,.1780822
WARWICKSHIRE,.72222221,0,0,,,1,0,0,.18888889
WARWICKSHIRE,,0,0,,,0,0,,
WARWICKSHIRE,.68674701,0,0,2,,0,0,0,.19277108
WARWICKSHIRE,,0,0,1,,0,0,,
WARWICKSHIRE,.67464113,0,0,,,1,0,.0027586208,.21531101
WARWICKSHIRE,.42222223,1,0,,,0,0,0,.06666667
WARWICKSHIRE,.035460994,0,0,,,1,0,.025191676,.49645391
WARWICKSHIRE,.55718082,3,0,,1,1,0,.038568452,.26329789
WARWICKSHIRE,.47239265,1,0,1,0,0,0,.059021924,.30674848
WARWICKSHIRE,1,0,0,1,,0,0,,0
WARWICKSHIRE,.54347825,0,0,1,,1,0,.031222124,.29710144
WARWICKSHIRE,.78651685,2,0,,,0,0,.096491225,.16853933
WARWICKSHIRE,.61363637,1,0,1,0,1,0,.03371869,.26136363
WARWICKSHIRE,.5,1,0,1,,0,0,.28225806,.26666668
WARWICKSHIRE,.70520234,3,0,,,0,0,.010428101,.15414259
WARWICKSHIRE,.75,1,0,,,1,0,0,.2
WARWICKSHIRE,.65142858,0,0,,,1,0,.016768293,.22857143
WARWICKSHIRE,.55882353,0,0,,,1,0,.07272727,.14705883
WARWICKSHIRE,.73913044,2,0,,,1,0,0,.10869565
WARWICKSHIRE,.72340423,0,0,,,1,0,.041237112,.23404256
WARWICKSHIRE,.73333335,1,0,,,1,0,0,.26666668
WARWICKSHIRE,.25876009,1,0,,1,1,0,.011947045,.35309973
WARWICKSHIRE,.73333335,1,0,,0,1,0,.0030816642,.14722222
WARWICKSHIRE,.73066664,0,0,,,0,0,.0075862068,.168
WARWICKSHIRE,.55000001,2,0,,0,1,0,0,.23076923
WARWICKSHIRE,.51082253,4,0,1,,0,0,.0068571428,.18181819
WARWICKSHIRE,.77108431,1,0,,,1,0,.022801302,.14457831
WARWICKSHIRE,.27802691,2,0,,,1,0,.0059523811,.17040358
WESTMORLAND,.63157892,1,0,,,0,0,0,.19736843
WESTMORLAND,.54000002,0,0,,,1,0,0,.34
WESTMORLAND,.64705884,1,0,1,,0,0,.11026616,.22058824
WESTMORLAND,.52702701,0,0,1,,0,0,.088957056,.2027027
WESTMORLAND,.63999999,0,0,1,,0,0,.075129531,.23999999
WESTMORLAND,.63513511,1,0,1,,0,0,.11788618,.21621622
WESTMORLAND,.77083331,2,0,1,,0,0,.15263158,.10416666
WESTMORLAND,.28712872,0,0,1,,0,0,.070388347,.21782178
WESTMORLAND,.34653464,1,0,1,0,0,0,.079019077,.11881188
WESTMORLAND,.83333331,1,0,1,,0,0,.15183246,0
WESTMORLAND,.81632656,1,0,1,,0,0,.14572865,.020408163
WESTMORLAND,,0,0,1,,0,0,,
WESTMORLAND,.89705884,1,0,,,0,0,0,.088235296
WESTMORLAND,.83636361,1,0,1,,0,0,.11026616,.12727273
WESTMORLAND,.9245283,0,0,1,,1,0,.13551402,.056603774
WESTMORLAND,.61666667,0,0,1,,0,0,.11983471,.23333333
WESTMORLAND,.80769229,0,0,1,,0,0,.26605505,.15384616
WESTMORLAND,.86538464,0,0,1,,0,0,.16477273,.07692308
WESTMORLAND,.80000001,1,0,1,,0,0,.30526316,0
WESTMORLAND,.60869563,0,0,1,,0,0,.16860466,.15217391
WESTMORLAND,.50505048,1,0,1,,0,0,.067599066,.25252524
WESTMORLAND,.9074074,1,0,,,0,0,.021052632,.037037037
WESTMORLAND,.78378379,1,0,,,0,0,.013245033,.13513513
WESTMORLAND,.68181819,1,0,,,0,0,0,.22727273
WESTMORLAND,.76666665,2,0,,,0,0,.013986014,.077777781
WESTMORLAND,.76923078,1,0,,,0,0,.017241379,.092307694
WESTMORLAND,.77272725,1,0,,,0,0,.014184397,.1969697
WESTMORLAND,.26713949,1,0,,1,0,0,.0023724793,.46335697
WESTMORLAND,.56097561,1,0,,,0,0,.012578616,.18292683
WESTMORLAND,.67045456,1,0,,,0,0,.013245033,.18181819
WESTMORLAND,.56626505,1,0,,,0,0,.011396011,.42168674
WESTMORLAND,.5535714,1,0,,,1,0,0,.17857143
WESTMORLAND,.23972602,1,0,,,0,0,0,.19863014
WESTMORLAND,.24324325,2,1,,1,0,1,0,.3027027
WESTMORLAND,.49019608,2,0,,0,0,0,0,.28431374
WESTMORLAND,.8214286,0,0,,,0,0,.011111111,.10714286
WESTMORLAND,.31034482,0,0,,,1,0,.0083333338,.37931034
WESTMORLAND,.64999998,1,0,,,0,0,.0020491802,.18571429
WESTMORLAND,1,0,0,,,0,0,.011627907,0
WESTMORLAND,.71226418,0,0,,0,0,0,.0011695906,.1745283
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,.75555557,0,0,,,0,0,0,.15555556
WESTMORLAND,.88732392,1,0,,,0,0,0,.11267605
WESTMORLAND,.8888889,1,0,,,0,0,0,.083333336
WESTMORLAND,1,0,0,,,0,0,0,0
WESTMORLAND,.48148149,0,0,,,0,0,0,.26666668
WESTMORLAND,.81034482,2,0,,,1,0,0,.13218391
WESTMORLAND,.9285714,0,0,,,0,0,.12280702,.035714287
WESTMORLAND,.71428573,0,0,,,0,0,0,.23214285
WESTMORLAND,.44318181,1,0,,,1,0,0,.35227272
WESTMORLAND,.66000003,0,0,,,0,0,.0030581041,.28
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,1,0,0,,,0,0,.15789473,0
WESTMORLAND,.68902439,0,0,,0,0,0,.016420361,.22560975
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,.75925928,1,0,,,0,0,.0054945056,.11111111
WESTMORLAND,.43846154,0,0,,,0,0,.0024999999,.084615387
WESTMORLAND,.69454545,1,0,,,1,0,0,.21818182
WESTMORLAND,.55813956,1,0,,,0,0,0,.3255814
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,.76653695,1,0,,,0,0,0,.15953307
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,,0,0,,,1,0,,
WESTMORLAND,,1,0,,,1,0,,
WESTMORLAND,.74074072,0,0,,,0,0,0,.074074075
WESTMORLAND,.85294116,1,0,,,0,0,0,.029411765
WESTMORLAND,.75,1,0,,,0,0,0,.11111111
WESTMORLAND,.43902439,0,0,,,0,0,0,.31707317
WESTMORLAND,.26923078,1,0,,,0,0,.018264839,.41346154
WESTMORLAND,.18536586,1,0,,1,1,0,0,.57560974
WESTMORLAND,.47058824,1,1,,,0,1,0,.28823531
WESTMORLAND,.3137255,0,0,,,0,0,0,.098039217
WESTMORLAND,.2,1,0,,,0,0,0,.13333334
WESTMORLAND,.77272725,0,0,,,0,0,0,.18181819
WESTMORLAND,.89999998,0,0,,,0,0,0,.06666667
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,,0,0,,,1,0,,
WESTMORLAND,.68421054,3,0,,,0,0,0,.14035088
WESTMORLAND,.80000001,0,0,,,0,0,0,.12727273
WESTMORLAND,,2,0,,,0,0,,
WESTMORLAND,.76041669,1,0,,,0,0,0,.13020833
WESTMORLAND,.80000001,0,0,,,0,0,0,0
WESTMORLAND,1,0,0,1,,0,0,0,0
WESTMORLAND,.6875,0,0,1,,0,0,0,.078125
WESTMORLAND,.52631581,0,0,,,0,0,0,.21052632
WESTMORLAND,.30364373,1,0,,1,0,0,0,.43724698
WESTMORLAND,.61271673,1,0,,,0,0,0,.12138728
WESTMORLAND,.88372093,0,0,,,0,0,0,.093023255
WESTMORLAND,.67105263,1,0,,,0,0,.04296875,.21052632
WESTMORLAND,.64999998,1,0,,,0,0,.041198503,.23333333
WESTMORLAND,.74725276,1,0,,,1,0,.024615385,.13186814
WESTMORLAND,.89361703,0,0,,,0,0,.061111111,.04255319
WESTMORLAND,.58536583,0,0,,,0,0,.088,.097560972
WESTMORLAND,.61363637,1,0,,,0,0,.080882356,.31818181
WESTMORLAND,.63157892,0,0,,,0,0,.04296875,.092105262
WESTMORLAND,.5,0,0,,,0,0,.14473684,.17857143
WESTMORLAND,.15141957,1,0,,1,0,0,.0078069554,.42271292
WESTMORLAND,.83333331,0,0,,,0,0,.2682927,.083333336
WESTMORLAND,.66666669,0,0,,,0,0,.21153846,.25
WESTMORLAND,.74295777,1,0,,,0,0,.0019305019,.16901408
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,.73869348,1,0,,1,0,0,0,.11055277
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,,2,0,,,0,0,,
WESTMORLAND,,1,0,,,0,0,,
WESTMORLAND,.56896549,0,0,,,1,0,0,.13793103
WESTMORLAND,.71910113,0,0,,,0,0,0,.089887641
WESTMORLAND,.72093022,1,0,,,0,0,0,.15116279
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,.5539906,1,0,,,0,0,0,.15023474
WESTMORLAND,,0,0,,,0,0,,
WESTMORLAND,.27027026,0,0,,,0,0,0,.16891892
WESTMORLAND,.41007194,0,0,,,0,0,0,.26618704
WESTMORLAND,.53061223,1,0,,,0,0,0,.24489796
WESTMORLAND,,1,0,,,1,0,,
WESTMORLAND,.33054394,0,0,,,1,0,0,.33472803
WESTMORLAND,.5,1,0,,0,0,0,0,.20707071
WESTMORLAND,.7206704,1,0,,,0,0,0,.18994413
WESTMORLAND,,1,4,,0,0,1,,
WESTMORLAND,.37119114,2,0,,,0,0,0,.36011079
WESTMORLAND,.6630435,1,0,,,0,0,0,.18478261
WESTMORLAND,.7647059,1,0,,,0,0,0,.05882353
WESTMORLAND,.67796612,0,0,,,0,0,0,.20338982
WESTMORLAND,.30909091,0,0,,,1,0,0,.2
WESTMORLAND,.51401871,1,0,,,0,0,0,.10280374
WESTMORLAND,.51666665,2,0,1,,0,0,.12288135,.26666668
WESTMORLAND,.90123457,1,0,1,,0,0,.097972974,.037037037
WESTMORLAND,.74615383,2,0,1,,0,0,.055133078,.15384616
WESTMORLAND,.12162162,0,0,4,,0,0,.37179488,.24324325
WESTMORLAND,,1,0,1,,0,0,,
WESTMORLAND,.032194737,2,12,1,1,1,1,.0025743453,.45268944
WESTMORLAND,.5869565,0,0,1,,0,0,.07631579,.10869565
WESTMORLAND,.69999999,1,0,1,,0,0,.40845069,.1
WILTSHIRE,.71249998,4,0,1,,1,0,.0087209307,.25
WILTSHIRE,.79787236,1,0,,,0,0,0,.17021276
WILTSHIRE,.53731346,3,0,,1,1,0,0,.38432837
WILTSHIRE,.734375,2,0,4,,0,0,0,.125
WILTSHIRE,.76033056,0,0,,,1,0,0,.14049587
WILTSHIRE,,0,0,,,1,0,,
WILTSHIRE,.875,0,0,,,0,0,0,.046875
WILTSHIRE,.86666667,0,0,,,1,0,0,.13333334
WILTSHIRE,.83606559,1,0,,,1,0,0,.13114753
WILTSHIRE,.78571427,0,0,,,1,0,0,.083333336
WILTSHIRE,.93617022,0,0,,,0,0,0,0
WILTSHIRE,.66666669,0,0,,,0,0,0,.11764706
WILTSHIRE,.7153846,0,0,,,0,0,0,.11538462
WILTSHIRE,.40163934,2,0,,1,1,0,0,.32149363
WILTSHIRE,.68181819,0,0,,,0,0,0,.090909094
WILTSHIRE,.72916669,1,0,,,1,0,0,.11458334
WILTSHIRE,.43714285,1,0,,0,1,0,0,.17142858
WILTSHIRE,.48651817,1,0,4,0,0,0,0,.23563892
WILTSHIRE,.54545456,0,0,,,0,0,0,.33636364
WILTSHIRE,.85714287,0,0,,,0,0,0,.14285715
WILTSHIRE,.6111111,1,0,,,0,0,0,.11111111
WILTSHIRE,.60683763,2,0,9,0,1,0,0,.2863248
WILTSHIRE,,0,0,,,1,0,,
WILTSHIRE,.33255813,2,0,,,1,0,.0036742191,.14651163
WILTSHIRE,.53684211,0,0,,,0,0,0,.17894737
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.54545456,0,0,,,0,0,0,0
WILTSHIRE,.50920248,0,0,,,0,0,.008510638,.13496932
WILTSHIRE,,4,0,,,0,0,,
WILTSHIRE,.41988951,0,0,,,1,0,0,.12707183
WILTSHIRE,.28624883,1,2,,0,1,1,0,.27315247
WILTSHIRE,.37037036,0,0,,,0,0,0,.25925925
WILTSHIRE,.6122449,4,0,,0,1,0,0,.23673469
WILTSHIRE,.51839465,0,0,,1,1,0,0,.28093645
WILTSHIRE,.36936936,0,0,,,0,0,0,.36936936
WILTSHIRE,.67676765,1,0,,0,1,0,0,.17171717
WILTSHIRE,.58767772,2,0,,,1,0,0,.17772512
WILTSHIRE,.80769229,0,0,,,1,0,0,.11538462
WILTSHIRE,.73076922,0,0,1,,0,0,0,.10946745
WILTSHIRE,.72881359,0,0,1,,0,0,0,.050847456
WILTSHIRE,.26511627,0,0,1,,0,0,0,.33720931
WILTSHIRE,.082121469,3,1,,,0,1,0,.42600513
WILTSHIRE,.69886363,1,0,,,0,0,0,.17613636
WILTSHIRE,.65020579,2,0,1,,0,0,0,.078189299
WILTSHIRE,.902439,1,0,1,,1,0,0,.073170729
WILTSHIRE,.89999998,0,0,,,1,0,0,.1
WILTSHIRE,.70338982,2,0,,,1,0,0,.16949153
WILTSHIRE,.60576922,1,0,,0,0,0,0,.16826923
WILTSHIRE,.55172414,1,0,,,0,0,0,.24137931
WILTSHIRE,.5,0,0,,,0,0,0,.23529412
WILTSHIRE,.78750002,2,0,,,0,0,0,.050000001
WILTSHIRE,.42081448,1,0,,,0,0,0,.13574661
WILTSHIRE,.70588237,1,0,,,0,0,0,.11764706
WILTSHIRE,.10397295,1,19,,1,1,1,0,.16906171
WILTSHIRE,,2,0,,,1,0,,
WILTSHIRE,.55309737,2,0,,,1,0,0,.36725664
WILTSHIRE,.8125,2,0,,,1,0,0,.083333336
WILTSHIRE,1,0,0,,,0,0,0,0
WILTSHIRE,,0,0,,,1,0,,
WILTSHIRE,.073204421,2,4,,1,1,1,.0026849641,.29143646
WILTSHIRE,.32595575,0,0,,,0,0,.0028999518,.16297787
WILTSHIRE,.19183673,0,1,,0,0,1,.0035756854,.35918367
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.13355593,1,0,,,0,0,.0010537407,.090150252
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.51428574,1,0,,,0,0,.020689655,.2
WILTSHIRE,.55813956,1,0,1,,1,0,0,.19767442
WILTSHIRE,.51764709,1,0,,,0,0,.0034722222,.082352944
WILTSHIRE,.25,2,0,,,0,0,0,.12222222
WILTSHIRE,,1,0,,,0,0,,
WILTSHIRE,.69411767,1,0,,,1,0,0,.2
WILTSHIRE,.73446327,0,0,,,1,0,0,.14124294
WILTSHIRE,.7647059,1,0,,0,0,0,.0046656299,.19607843
WILTSHIRE,.66666669,0,0,,,0,0,.018518519,.12820514
WILTSHIRE,.71428573,0,0,,,1,0,.011111111,.15873016
WILTSHIRE,.5,0,0,,,0,0,.5,0
WILTSHIRE,.80000001,1,0,,,0,0,0,.16
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,,2,0,,,1,0,,
WILTSHIRE,.78181821,1,0,,,0,0,0,.2
WILTSHIRE,,1,0,,,1,0,,
WILTSHIRE,.90697676,0,0,,0,0,0,0,.069767445
WILTSHIRE,,1,0,,,1,0,,
WILTSHIRE,,2,0,,,0,0,,
WILTSHIRE,.72251308,0,0,,,0,0,0,.16753927
WILTSHIRE,.028915662,0,0,,0,0,0,.0095117316,.53012049
WILTSHIRE,.059999999,4,0,,1,1,0,0,.51555556
WILTSHIRE,.61658031,3,0,,,1,0,0,.15025906
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,,3,0,,,0,0,,
WILTSHIRE,.86885244,0,0,,,0,0,0,.016393442
WILTSHIRE,.74561405,1,0,,0,1,0,0,.10526316
WILTSHIRE,.88,0,0,,,1,0,0,.064000003
WILTSHIRE,.66123188,1,0,,0,1,0,0,.21195652
WILTSHIRE,.56783921,0,0,,,0,0,0,.17085427
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.5289855,0,0,,,1,0,0,.1594203
WILTSHIRE,.80392158,0,0,,,0,0,0,.11111111
WILTSHIRE,.59425491,1,0,,0,0,0,0,.26929983
WILTSHIRE,,1,0,,,0,0,,
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,,1,0,,,0,0,0,
WILTSHIRE,.81707317,1,0,,,0,0,0,.1097561
WILTSHIRE,.79527557,1,0,,,1,0,0,.10236221
WILTSHIRE,.69230771,0,0,,,0,0,0,.1025641
WILTSHIRE,.53191489,1,0,,0,1,0,.0037383179,.27659574
WILTSHIRE,.73563218,0,0,,,1,0,0,.22988506
WILTSHIRE,.78260869,2,0,,0,0,0,0,.13043478
WILTSHIRE,.76363635,1,0,,,0,0,0,.16363636
WILTSHIRE,.62078649,0,0,,,1,0,0,.20224719
WILTSHIRE,.74545455,0,0,,,0,0,0,.11818182
WILTSHIRE,.69444442,1,0,,,0,0,0,.24074075
WILTSHIRE,.75,2,0,,,1,0,0,.097560972
WILTSHIRE,.7631579,2,0,,,1,0,0,.20394737
WILTSHIRE,.76712328,0,0,,,0,0,0,.23287672
WILTSHIRE,.80000001,0,0,,,1,0,0,.11764706
WILTSHIRE,,0,0,,,1,0,,
WILTSHIRE,.90909094,1,0,,0,1,0,0,.090909094
WILTSHIRE,.45137158,3,0,,,0,0,0,.2543641
WILTSHIRE,.70802921,1,0,,0,1,0,.0014771048,.11678832
WILTSHIRE,.87096775,0,0,,,0,0,0,.096774191
WILTSHIRE,.8918919,0,0,,,0,0,0,.054054055
WILTSHIRE,.71249998,0,0,,,0,0,0,.22499999
WILTSHIRE,.86956519,0,0,2,,0,0,0,.086956523
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.76785713,0,0,,,0,0,0,.16071428
WILTSHIRE,.77499998,0,0,,,1,0,0,.125
WILTSHIRE,.77551019,0,0,1,,1,0,0,.14285715
WILTSHIRE,.72164947,0,0,1,,0,0,0,.11340206
WILTSHIRE,.71052629,0,0,,,1,0,0,.11842106
WILTSHIRE,.72762644,2,0,1,,1,0,0,.17120622
WILTSHIRE,.88,0,0,1,,1,0,0,0
WILTSHIRE,.54137933,0,0,,1,1,0,0,.2862069
WILTSHIRE,.69911504,2,0,,,0,0,0,.16814159
WILTSHIRE,.7647059,0,0,,,1,0,0,.078431375
WILTSHIRE,.56756759,0,0,,,1,0,0,.32432431
WILTSHIRE,.95454544,0,0,,,0,0,0,.045454547
WILTSHIRE,.64935064,2,0,,,1,0,0,.27272728
WILTSHIRE,.58823532,0,0,,,0,0,0,.22058824
WILTSHIRE,.84615386,0,0,,,0,0,0,.051282052
WILTSHIRE,.91780823,1,0,,,1,0,0,.08219178
WILTSHIRE,.71111113,2,0,,,0,0,0,.11111111
WILTSHIRE,.55263156,0,0,,0,1,0,0,.29824561
WILTSHIRE,.80000001,0,0,,0,1,0,0,.15000001
WILTSHIRE,.93181819,1,0,,,1,0,0,.06818182
,.75,0,0,,,0,0,0,.14893617
WILTSHIRE,.66666669,0,0,,0,0,0,0,.21014492
WILTSHIRE,.93548387,0,0,,,0,0,0,.032258064
WILTSHIRE,.54545456,1,0,,,0,0,0,.27272728
WILTSHIRE,.61165047,0,0,,,0,0,0,.33980581
WILTSHIRE,.93103451,0,0,,,0,0,0,.034482758
WILTSHIRE,.6866197,2,0,,,1,0,0,.17957747
WILTSHIRE,.70903009,1,3,,,1,1,0,.12374582
WILTSHIRE,.2709581,1,8,,1,1,1,0,.16766468
WILTSHIRE,.77011496,1,0,,0,1,0,0,.034482758
WILTSHIRE,.4934037,2,1,1,0,1,1,0,.25329816
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.28109273,3,0,,1,1,0,.0006541292,.39827463
WILTSHIRE,.703125,1,0,9,,1,0,0,.078125
WILTSHIRE,.82857144,1,0,,,1,0,0,.1
WILTSHIRE,.36593059,0,1,,0,1,1,0,.17981073
WILTSHIRE,,0,0,,,1,0,,
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.48051947,0,0,,,0,0,0,.1038961
WILTSHIRE,.43548387,0,0,,,0,0,0,.20967741
WILTSHIRE,.71910113,1,0,,,1,0,0,.10112359
WILTSHIRE,.78481013,0,0,,0,1,0,0,.1392405
WILTSHIRE,.54545456,0,0,,,1,0,0,.31818181
WILTSHIRE,.48913044,0,0,,,0,0,0,.2173913
WILTSHIRE,.53846157,0,0,,0,0,0,0,.21538462
WILTSHIRE,.60344827,0,0,,0,0,0,0,.21551724
WILTSHIRE,.94736844,1,0,,,0,0,0,.02631579
WILTSHIRE,.80851066,1,0,,,1,0,0,.10638298
WILTSHIRE,.74011302,1,0,,,1,0,0,.12429378
WILTSHIRE,.72435898,1,0,,,0,0,0,.12820514
WILTSHIRE,.4609929,1,0,,,1,0,0,.39716312
WILTSHIRE,.8019802,2,0,,,1,0,0,.17326732
WILTSHIRE,,0,0,,,1,0,,
WILTSHIRE,,0,0,,,1,0,,
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.65714288,0,0,,,0,0,0,.2
WILTSHIRE,,0,0,,,1,0,,
WILTSHIRE,.73333335,1,0,,,0,0,0,.16666667
WILTSHIRE,.73943663,0,0,3,,1,0,0,.084507041
WILTSHIRE,.69047618,0,0,,,1,0,0,.27777779
WILTSHIRE,.83333331,0,0,,,0,0,0,.1
WILTSHIRE,.58823532,1,0,,,1,0,0,.16176471
WILTSHIRE,.60377359,0,0,,,0,0,0,.094339624
WILTSHIRE,.52226722,2,0,,1,1,0,0,.25910932
WILTSHIRE,.66071427,0,0,,,1,0,0,.25
WILTSHIRE,.90789473,1,0,,,0,0,0,.039473683
WILTSHIRE,1,0,0,,,0,0,0,0
WILTSHIRE,.67307693,0,0,,,1,0,0,.1923077
WILTSHIRE,.78873241,0,0,,,1,0,.0064724921,.11267605
WILTSHIRE,.54929578,0,0,,,1,0,0,.23943663
WILTSHIRE,.85365856,1,0,,,1,0,0,.12195122
WILTSHIRE,.21621622,0,0,,,0,0,0,.51351351
WILTSHIRE,.875,0,0,,,0,0,0,.050000001
WILTSHIRE,.82474226,2,0,,,1,0,0,.10309278
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.6081081,0,0,,0,1,0,0,.1936937
WILTSHIRE,.42767295,0,1,,,1,1,0,.15408805
WILTSHIRE,.87878788,0,0,,,0,0,0,.060606062
WILTSHIRE,.65671641,1,0,,1,1,0,0,.23134328
WILTSHIRE,.72527474,0,0,,0,0,0,0,.17582418
WILTSHIRE,.82978725,0,0,,,0,0,0,.17021276
WILTSHIRE,.77419353,1,0,,,0,0,0,.032258064
WILTSHIRE,,0,0,,,1,0,,
WILTSHIRE,.44396552,0,0,4,1,0,0,.0076004341,.32327586
WILTSHIRE,1,0,0,,0,1,0,0,0
WILTSHIRE,.82568806,0,0,,,1,0,.07692308,.082568809
WILTSHIRE,.83636361,0,0,,,0,0,.014218009,.07272727
WILTSHIRE,,0,0,,,0,0,,
WILTSHIRE,.73103446,0,0,,,1,0,0,.24137931
WILTSHIRE,.61702126,1,0,,,0,0,0,.14893617
