STARTcounty,copyhold_count,market_1600,agr_share,ind_share,NrGentry,mills,mill,valordummy,perc_catholics_1800
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,
"YORKSHIRE, NORTH RIDING",,1,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,1,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,1,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,1,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,1,1,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,1,,,1,1,1,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,1,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,2,1,1,1
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,1,1,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
DURHAM,,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
,,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,1,,,1,1,1,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,1,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,1,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,1,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,1,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,1,1,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,1,,,1,1,1,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,1,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,1,1,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,1,1,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,1,,,1,1,1,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
,,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,0,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,1,1,1,1
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,0,2,1,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,0,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,
"YORKSHIRE, NORTH RIDING",,,,,,,,0,
"YORKSHIRE, NORTH RIDING",,1,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,,,,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,1,1
"YORKSHIRE, NORTH RIDING",,,,,1,0,0,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,
"YORKSHIRE, WEST RIDING",,1,,,0,0,0,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,1,1
"YORKSHIRE, WEST RIDING",,,,,1,0,0,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,1,1
"YORKSHIRE, WEST RIDING",,,,,,,,1,1
"YORKSHIRE, WEST RIDING",,1,,,,,,1,
"YORKSHIRE, WEST RIDING",,,,,,,,0,1
"YORKSHIRE, WEST RIDING",,,.081967212,.19672132,0,0,0,0,1
"YORKSHIRE, WEST RIDING",,,,,0,0,0,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,
"YORKSHIRE, WEST RIDING",,,,,1,0,0,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,1,1
"YORKSHIRE, WEST RIDING",,,,,,,,0,
"YORKSHIRE, WEST RIDING",,,,,,,,1,1
"YORKSHIRE, WEST RIDING",,,0,.5151515,0,0,0,1,
"YORKSHIRE, WEST RIDING",,,,,1,0,0,1,1
"YORKSHIRE, WEST RIDING",,,,,1,0,0,0,1
"YORKSHIRE, WEST RIDING",,,,,,,,1,1
